conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1834109322336301245,Thu Sep 12 05:58:33 +0000 2024,3,Pamit yah sekali lg isu fufufafa di nyatakan selesai itu bukan gibran cm fitnahan dr barisan sakit hati di pilpres U16= eks Pro jokowi pemaki Prabowo dolo Anak abah= eks pro Prabowo yg maki2 Prabowo di pilpres 2024 counter? cukup post makianya yg lebih parah dr fufufafa https://t.co/oYI8YSVjFD,1834109322336301245,https://pbs.twimg.com/media/GXQQstMbgAAedl8.jpg,,in,,0,3,3,https://x.com/tekarok007/status/1834109322336301245,1184695438365974528,tekarok007
1834422076004073473,Fri Sep 13 02:41:19 +0000 2024,15,Siap Mengabdi untuk Bangsa &amp; Negara Demokrat Utamakan AHY Masuk di Kabinet Prabowo-Gibran Kalau dari Demokrat yang terutama dan utama tentu ketum kami Mas AHY sebagai kader utama Demokrat untuk megisi pos menteri yang diminta Pak Presiden Terpilih. Untuk nama-nama lain https://t.co/fVSw9HmpRn,1834422076004073473,https://pbs.twimg.com/media/GXUtIV6bgAA5uQM.jpg,,in,Jakarta Capital Region,1,1,3,https://x.com/PDemokrat/status/1834422076004073473,248199104,PDemokrat
1833387115767599570,Tue Sep 10 06:08:45 +0000 2024,231,Breakingnews. PDIP Tidak menutup kemungkinan akan bergabung ke pemerintahan Prabowo gibran https://t.co/vLNVPbrdbE,1833387115767599570,https://pbs.twimg.com/media/GXF_r6nbEAA_DC8.jpg,,in,Indonesia,26,137,67,https://x.com/Heraloebss/status/1833387115767599570,1251824880967774208,Heraloebss
1832709519086166248,Sun Sep 08 09:16:14 +0000 2024,28651,Fix akun kaskus fufufafa resmi adalah milik Gibran Rakabuming Raka anak Jokowi Pak Prabowo tahan-tahan dulu ya 20 Oktober hanya sebulan lagi https://t.co/Bqbh5jFxnu,1832709519086166248,https://pbs.twimg.com/media/GW8XmHYbMAAE-0K.jpg,,in,"DKI Jakarta, Indonesia",269,619,4799,https://x.com/JhonSitorus_18/status/1832709519086166248,1102461866129776640,JhonSitorus_18
1833421896710496497,Tue Sep 10 08:26:58 +0000 2024,10,Bandar Seri Begawan Brunei. https://t.co/NUxQtkkLyP,1833421896710496497,https://pbs.twimg.com/media/GXGff3WbEAAMQ-7.jpg,,in,,0,0,2,https://x.com/prabowogibran2/status/1833421896710496497,1723938002685296640,prabowogibran2
1833993011430392020,Thu Sep 12 04:49:34 +0000 2024,2,@NOTASLIMBOY Waktu itu Gibran diincar jadi cawapres oleh semua capres koq. Anies Prabowo Ganjar semua pada datang ke Solo tapi akhirnya yang berhasil dapat meminang ya Prabowo. Kenapa dia diincar ya karena pada berharap dukungan bapaknya. https://t.co/xSxQWGjK6Y,1834091965350342923,https://pbs.twimg.com/media/GXQA6c8bgAMqi-t.jpg,NOTASLIMBOY,in,Indonesia,0,1,2,https://x.com/revolutia/status/1834091965350342923,14072986,revolutia
1833031828636094695,Mon Sep 09 06:36:58 +0000 2024,311,Ijin Pak @prabowo dan Mas Wapres @gibran_tweet . Beliau berdua SRIKANDI HEBAT Indonesia dengan bidangnya tetap mengangkat Beliau berdua sebagai Menteri untuk Periode 2024 - 2029 https://t.co/PLk7TPYBuV,1833031828636094695,https://pbs.twimg.com/media/GXA8ugma8AAqP2T.jpg,,in,Jakarta Capital Region,8,89,51,https://x.com/g4b0ng0ku73/status/1833031828636094695,1614470115210457090,g4b0ng0ku73
1833353931772334455,Tue Sep 10 03:56:54 +0000 2024,1529,Menurut penuturan orang di video ini Gibran ngaku akunnya dihack tapi tim IT Pak Prabowo bilang itu asli Gibran #SkandalFufufafa #SkandalFufufafa https://t.co/Gxno3CT63C,1833353931772334455,https://pbs.twimg.com/ext_tw_video_thumb/1833353780597035009/pu/img/m-nBRXsBex8qlVoT.jpg,,in,,22,50,661,https://x.com/MichelAdam7__/status/1833353931772334455,1647311678160384007,MichelAdam7__
1835144535883890947,Sun Sep 15 08:13:36 +0000 2024,37,@el_avraham Kalo anti prabowo-gibran ya anak abah Pola pikir level 1️ https://t.co/S9tBUpeoau,1835230471728378187,https://pbs.twimg.com/ext_tw_video_thumb/1835230386529746946/pu/img/dgZNcIDF6TKW0Rh_.jpg,el_avraham,in,,1,0,9,https://x.com/mulyanamul/status/1835230471728378187,321825212,mulyanamul
1833800284663132249,Wed Sep 11 09:30:32 +0000 2024,6,CUEKIN FITNAH ! Belajar dari Gibran yang tetap santai untuk menanggapi para haters yang jualan fitnah dan serangan terhadap dirinya. Cuekin Fitnah bagi Gibran bukan sekedar strategi tapi sudah menjadi cara untuk bersinar lebih lagi. [A THREAD] #PrabowoGibran2024 #GIbran https://t.co/UmfYSblOmg,1833800284663132249,https://pbs.twimg.com/media/GXL3gv6bMAAkzCT.jpg,,in,,0,24,230,https://x.com/itspragibtime/status/1833800284663132249,1710270035388968960,itspragibtime
1833856124510167101,Wed Sep 11 13:12:26 +0000 2024,3,Pendukung kalah pilpres ini pada stres Gagal mengadu domba pak Prabowo dengan pak Jokowi Sekarang mereka berusaha mengadu domba pak Prabowo sama mas Gibran. Sorry ye justru pak Prabowo dan pak Jokowi semakin solid. Kasihan deh kalian https://t.co/6jGHoc5OLd,1833856124510167101,https://pbs.twimg.com/ext_tw_video_thumb/1833855980347793408/pu/img/fYgPYczI62wxuFqZ.jpg,,in,,3,2,3,https://x.com/RofiqMuhammad_/status/1833856124510167101,1166532124121239552,RofiqMuhammad_
1833828192517542269,Wed Sep 11 11:21:26 +0000 2024,8,Posisi Jokowi setara dengan Presiden terpilih Prabowo Subianto jika RUU Wantimpres disahkan oleh DPR. Nantinya Dewan Pertimbangan Agung (sebelumnya Wantimpres) bisa mengintervensi langkah Prabowo ketika sudah dilantik jadi Presiden termasuk isu pemakzulan fufufafa alias Gibran. https://t.co/imY23KlNBz,1833828192517542269,https://pbs.twimg.com/media/GXMRBFMbgAAdAuT.jpg,,in,"Kota Pekalongan, Jawa Tengah",4,4,9,https://x.com/societypolitica/status/1833828192517542269,871058414364876800,societypolitica
1790619305778016428,Wed May 15 05:44:45 +0000 2024,863,Ada yang menarik saat pertemuan Prabowo dan MBZ di UEA kemarin Gibran seolah terlihat sebagai ajudan pribadinya Prabowo saja karena posisi Gibran selalu dibelakang Prabowo bukan sejajar dengan Prabowo Ini mungkin sepele tapi posisi menentukan peran. Gibran serendah itu? https://t.co/mHbVFFO9WH,1790619305778016428,https://pbs.twimg.com/media/GNmNlSPaIAIFDgs.jpg,,in,"DKI Jakarta, Indonesia",45,709,116,https://x.com/JhonSitorus_18/status/1790619305778016428,1102461866129776640,JhonSitorus_18
1832724319883174305,Sun Sep 08 10:15:02 +0000 2024,51,Ada sejumlah alumni SMA Taruna Nusantara yang bakal menjadi menteri di kabinet pemerintahan Prabowo Subianto-Gibran Rakabuming Raka mendatang. Hal itu disampaikan oleh Wakil Ketua Dewan Pembina Partai Gerakan Indonesia Raya (Gerindra) Hashim Djojohadikusumo saat berpidato di https://t.co/E9JqiTSN2z,1832724319883174305,https://pbs.twimg.com/ext_tw_video_thumb/1832718829874823168/pu/img/nmpjC8orFRoVYquv.jpg,,in,Jakarta,7,21,12,https://x.com/kompascom/status/1832724319883174305,23343960,kompascom
1835107324161409408,Sun Sep 15 15:09:19 +0000 2024,7,@OktavianusYahy1 @prabowo @gibran_tweet Anak otak MESUM gak punya ADAB yg BIADAB .????? https://t.co/Yg4YnDi0gu,1835335094208475568,https://pbs.twimg.com/media/GXhrih1agAAnh1k.jpg,OktavianusYahy1,in,,0,0,4,https://x.com/John_NKRI/status/1835335094208475568,97204202,John_NKRI
1834584960436760896,Fri Sep 13 13:28:34 +0000 2024,2,Pertemuan antara Ketua Umum Muhammadiyah Haedar Nashir dan Prabowo Subianto di Kantor Kementerian Pertahanan pada Rabu (4/9) memunculkan isu. Isu tersebut soal jatah kursi menteri Muhammadiyah di Kabinet Prabowo Subianto-Gibran Rakabuming Raka. Benarkah isu jatah menteri https://t.co/kkJBd0T0of,1834584960436760896,https://pbs.twimg.com/media/GXXBSsFacAAgntz.jpg,,in,,1,0,1,https://x.com/kumparan/status/1834584960436760896,759692754985242625,kumparan
1833308684929405370,Tue Sep 10 00:57:06 +0000 2024,5194,Pagi ndut @prabowo lihat kelakuan wakilmu @gibran_tweet segala orang mau dibunuh-bunuhi sama dia. Naif tantrum cabul homofobik bolot sosial rasis fasis semua diborongnya. Taksudi kami dikepalai orang sakit macam ini. Habiburokhman yang busuk pun tampak mendingan. https://t.co/JJ72YMiNC6,1833308684929405370,https://pbs.twimg.com/media/GXE4h7oaIAAJy6_.jpg,,in,"Jakarta Selatan, DKI Jakarta",66,173,2209,https://x.com/denismalhotra/status/1833308684929405370,478829168,denismalhotra
1835447959636636113,Sun Sep 15 22:37:49 +0000 2024,24,Kasus FUFUFAFA APA Prabowo busa ajuin pmberhentiin Gibran https://t.co/xh4xSTVbAs,1835447959636636113,https://pbs.twimg.com/ext_tw_video_thumb/1835447875817664512/pu/img/ZS2yZav8gvOj4o18.jpg,,in,,0,2,7,https://x.com/MayaA62580468/status/1835447959636636113,1459664329402290177,MayaA62580468
1834205175717962072,Thu Sep 12 12:19:26 +0000 2024,50,Jejak digital gak akan punah... ngaku saja... SEMOGA KELUARGA PRABOWO bisa lihat semua ini. Data Pribadi Budi Arie Gibran Ahmad Syaikhu Fufufafa Login Gadis Kretek https://t.co/vi02JJ0iOt,1834205175717962072,https://pbs.twimg.com/media/GXRn4YVbgAApDnY.jpg,,in,"Ibukota Nusantara , kalimantan",1,5,18,https://x.com/renjer_biru4/status/1834205175717962072,1482870041880444929,renjer_biru4
1835298685481316650,Sun Sep 15 12:44:39 +0000 2024,6667,Pak @prabowo yth Mohon dengarkan baik-baik omongan kurang ajar adik si fufufafa ini. Bukan bercanda ini namanya Mendorong mas Gibran untuk mengkudeta Pak Prabowo di 2029 Sudah Kakak kurang ajarnya cuma bisa dilawan setan Adiknya dalam suasana kebatinan seluruh rakyat https://t.co/bmiLjUr52Y,1835298685481316650,https://pbs.twimg.com/ext_tw_video_thumb/1835298644058333184/pu/img/cf-Ijv166QEx-hSK.jpg,,in,,100,404,2680,https://x.com/DokterTifa/status/1835298685481316650,1502822366946402304,DokterTifa
1783151026264309951,Wed Apr 24 15:08:28 +0000 2024,11673,Alhamdulillah hari ini Prabowo-Gibran telah resmi ditetapkan oleh KPU sebagai Presiden dan Wakil Presiden terpilih periode 2024-2029. Terima kasih kepada seluruh rakyat Indonesia penyelenggara pemilu tokoh agama prajurit TNI dan Polri relawan serta rekan-rekan pers yang https://t.co/qbGaONNi67,1783151026264309951,https://pbs.twimg.com/media/GL8GZ1MaQAAHM5z.jpg,,in,Indonesia,188,932,1777,https://x.com/prabowo/status/1783151026264309951,40580714,prabowo
1832985091083280741,Mon Sep 09 03:31:15 +0000 2024,4,Itulah mengapa Nusron Wahid getol menggelar Pansus Haji 2024 karena tak lain tak bukan mengincar posisi Menag di Pemerintahan Prabowo-Gibran... Pansus Haji 2024 sarat politisasi kental sekali. Pansos Nusron Wahid ya lewat Pansus Haji 2024 ini... Ups! @B3doel___ @AirinDatangLagi https://t.co/hb0KAduMCc,1832985091083280741,https://pbs.twimg.com/media/GXASOdubAAAz2i9.jpg,,in,,2,2,4,https://x.com/David_Wijaya03/status/1832985091083280741,807139076813897729,David_Wijaya03
1833921193872961721,Wed Sep 11 17:30:59 +0000 2024,68,Sok2an hina fufufafa yg Hina Prabowo dirinya sendiri aja penghina Prabowo bahkan hinaannya kalau di selami lebih parah dr fufufafa. Ternyata cm barisan sakit hati ke Jokowi pantes mau fitnah Fufufafa itu Gibran. Niat bongkar fufufafa malah aibnya sendiri kebongkar semua wkwk https://t.co/fliAhgPW1v,1833921193872961721,https://pbs.twimg.com/media/GXNlmx9aIAAeq2C.jpg,,in,,5,69,20,https://x.com/tekarok007/status/1833921193872961721,1184695438365974528,tekarok007
1834576515918332223,Fri Sep 13 12:55:00 +0000 2024,3,Upaya pendukung kalah pilpres membenturkan Prabowo dengan Presiden Jokowi dan Gibran lewat berbagai rumor politik di masa lalu kandas. Meskipun sekarang lewat peristiwa viral akun Kaskus fufufafa. Gak ngaruh banget bagi pak Prabowo. https://t.co/Um4ncWvWzr,1834576515918332223,,,in,,3,2,3,https://x.com/RofiqMuhammad_/status/1834576515918332223,1166532124121239552,RofiqMuhammad_
1833470985322041767,Tue Sep 10 11:42:01 +0000 2024,3,Bangkok Thailand. https://t.co/sl6FnFT13Z,1833470985322041767,https://pbs.twimg.com/media/GXHL_erbEAAhOzE.jpg,,in,,0,0,1,https://x.com/prabowogibran2/status/1833470985322041767,1723938002685296640,prabowogibran2
1833060283600040186,Mon Sep 09 08:30:02 +0000 2024,11,Gibran itu calon pemimpin terbaik krn rela di hujat demi lindungin anak buahnya yg jadi admin Chili Pari yg jd pemilik akun fufufafa yg emosi ke prabowo padahal bisa aja kasih tau itu akun salah satu adminnya Tapi memilih diem saja ga kayak anies selalu nyalahin anak buah https://t.co/HFuOP6SXLo,1833060283600040186,https://pbs.twimg.com/media/GXBWm4waoAAeKvZ.jpg,,in,,2,11,7,https://x.com/tekarok007/status/1833060283600040186,1184695438365974528,tekarok007
1833324118504312981,Tue Sep 10 01:58:26 +0000 2024,1645,KULITI TERUS AKUN FUFUFAFA HINGGA BELEL.... AKUN GIBRAN HINA PRABOWO DAN KELUARGANYA JADI PERBINCANGAN SUPER HANGAT....‼️ #SkandalFufufafa #SkandalFufufafa 🆘🆗 https://t.co/fKlIksG7jh,1833324118504312981,https://pbs.twimg.com/ext_tw_video_thumb/1833323644103360512/pu/img/D4sg4zWSCbWgkZVp.jpg,,in,,21,57,882,https://x.com/PngAdilnR4kyt/status/1833324118504312981,1630749805734678529,PngAdilnR4kyt
1833005855115182452,Mon Sep 09 04:53:46 +0000 2024,13,#TakKenalMakaTakSayang terlepas dari kebenaran akun fufufafa Anak mana yg ga marah? Ayahnya di hina difitnah dicaci maki setiap hari? Udah pasti Gibran marah ke musuh Jokowi Tapi setelah kenal Prabowo Gibran malah kagum. Ternyata Prabowo gak seperti gambaran di media massa https://t.co/c2NLV86a25,1833005855115182452,https://pbs.twimg.com/ext_tw_video_thumb/1833005830922510336/pu/img/IavvZDJLAI4T-f4i.jpg,,in,,1,1,5,https://x.com/tekarok007/status/1833005855115182452,1184695438365974528,tekarok007
1833668316243865811,Wed Sep 11 00:48:19 +0000 2024,1775,Ajg ini lebi parah cok 2021 semesta sudah menyiapkan gibran untuk mukanya dibuat jadi biru perlawanan oleh prabowo https://t.co/8eyoAjfNVX,1833668864678502668,https://pbs.twimg.com/media/GXKAHSrboAAWUEk.jpg,BudiBukanIntel,in,,3,11,126,https://x.com/BudiBukanIntel/status/1833668864678502668,1794298849651212288,BudiBukanIntel
1833861362293862761,Wed Sep 11 13:33:14 +0000 2024,3,Kabinet Prabowo-Gibran harus lebih baik Menteri harus loyal terhadap presiden tidak boleh double standar. https://t.co/7CDM9EeNkH,1833861362293862761,https://pbs.twimg.com/ext_tw_video_thumb/1833861320267223040/pu/img/Cn4ieyB2Fp60kFCU.jpg,,in,,3,1,3,https://x.com/RofiqMuhammad_/status/1833861362293862761,1166532124121239552,RofiqMuhammad_
1835272872618561820,Sun Sep 15 11:02:05 +0000 2024,261,asli bukan gw yg bikin #GibranJujurlah #TangkapJokowi #FafafufuBocilPsikopat #FufufafaBocilPsikopat #KebocoranDataMandiri gempa Kemarin GUE Milih PRABOWO Bank Mandiri PSSI fufufafa kominfo budi arie gibran https://t.co/wbvlag9uuM,1835272872618561820,https://pbs.twimg.com/media/GXgy7HbbUAAetfw.jpg,,in,,2,3,56,https://x.com/0xtiber/status/1835272872618561820,1782226164653928448,0xtiber
1834426782696833440,Fri Sep 13 03:00:01 +0000 2024,8,Ketua Harian Partai Gerindra Sufmi Dasco Ahmad membantah hubungan Prabowo dan Gibran retak karena 'fufufafa' tak pernah dibahas. https://t.co/PQyZipwdLi,1834426782696833440,https://pbs.twimg.com/ext_tw_video_thumb/1834406888446062592/pu/img/3JorQMyL2oki5bBy.jpg,,in,,0,1,4,https://x.com/detikcom/status/1834426782696833440,69183155,detikcom
1834924474233504120,Sat Sep 14 11:57:40 +0000 2024,10,Sebagai partai yang berperan penting memenangkan pasangan Prabowo-Gibran Demokrat berkomitmen penuh mengawal jalannya pemerintahan mendatang. @AgusYudhoyono nyatakan kesiapannya jalankan tugas sebaik-baiknya jika dipercaya mengisi posisi di kabinet. https://t.co/zUgmCfo9xx,1834924474233504120,,,in,Jakarta Capital Region,0,1,4,https://x.com/SeputarAHY/status/1834924474233504120,1347741085,SeputarAHY
1833092012473794674,Mon Sep 09 10:36:07 +0000 2024,21,Kapan ada berita fufufafa Dilaporkan Relawan Gibran ke Polisi Karena Menghina Prabowo ya? https://t.co/hgqg3tHV70,1833092012473794674,https://pbs.twimg.com/media/GXBzeBBaEAE8V6H.jpg,,in,Indonesia,0,1,7,https://x.com/PraBagoes/status/1833092012473794674,872602664592220160,PraBagoes
1772304253492584867,Mon Mar 25 16:47:16 +0000 2024,6903,GAWAT BOCORAN TERBARU KABINET PRABOWO-GIBRAN NIH WKWKWK Kalau kalian ngikutin ada yang naik jabatan dari bocoran kemaren A Thread (For Detail) https://t.co/iqWxTFjjmt,1772304253492584867,https://pbs.twimg.com/media/GJh9U2Da8AESS-0.jpg,,in,Indonesia,962,505,996,https://x.com/PolJokesID/status/1772304253492584867,808244774469677057,PolJokesID
1832017361031082307,Fri Sep 06 11:25:50 +0000 2024,17875,Cara gampang membuat kaum IQ 58 kebakaran kancut adalah mengangkat 3 kasus ini secara terus-menerus: - gratifikasi yang melibatkan Kaesang - korupsi nikel yang melibatkan Kahiyang - ujaran kebencian Gibran ke Prabowo via Kaskus,1832017361031082307,,,in,"Jakarta Selatan, DKI Jakarta",58,143,5187,https://x.com/denismalhotra/status/1832017361031082307,478829168,denismalhotra
1832277204354658754,Sun Sep 08 10:55:21 +0000 2024,19,@prabowo @prabowo @gibran_tweet parah banget pak ini mah lebih sakit daripada angka 11 https://t.co/rSMSbMY0Vy,1832734466214887750,https://pbs.twimg.com/media/GW8uSI-agAAitpx.jpg,prabowo,in,,0,1,1,https://x.com/Luminous_DL/status/1832734466214887750,1163358114487291911,Luminous_DL
1833048049331109998,Mon Sep 09 07:41:26 +0000 2024,13,Dirgahayu @PDemokrat ke-23. Selamat ulang tahun Presiden RI ke-6 Jenderal TNI (HOR) (Purn.) Prof. Dr. H. Susilo Bambang Yudhoyono M.A. @SBYudhoyono. https://t.co/dj7ryZXB6n,1833048049331109998,https://pbs.twimg.com/media/GXBK88BawAAQ_4d.jpg,,in,,0,1,5,https://x.com/prabowogibran2/status/1833048049331109998,1723938002685296640,prabowogibran2
1833049074972622862,Mon Sep 09 07:45:30 +0000 2024,3316,Jangan berdiam diri ndut @prabowo! Kalau kamu konsekuen dengan kata-kata saat ini juga tindak tegas @gibran_tweet atas penghinaan rasial yang dia lakukan dalam komentar di bawah! https://t.co/f0fpO3d0tT,1833049074972622862,https://pbs.twimg.com/media/GXBMap3bIAAwPyz.jpg,,in,"Jakarta Selatan, DKI Jakarta",36,91,1520,https://x.com/denismalhotra/status/1833049074972622862,478829168,denismalhotra
1773809945059979388,Fri Mar 29 20:30:21 +0000 2024,7152,Prabowo Gibran curangnya dimana ... saya kasih contoh 10 TPS di kelurahan Bumirejo Kebumen dari 28 TPS https://t.co/iXsG4jTziW,1773809945059979388,https://pbs.twimg.com/media/GJ3WbTNbYAAW7DW.jpg,,in,"Kebumen, Indonesia",144,709,541,https://x.com/bengkeldodo/status/1773809945059979388,576755999,bengkeldodo
1834789028593647932,Sat Sep 14 02:59:27 +0000 2024,14,Harapan tinggi pada pemerintahan Prabowo-Gibran berantas habis intoleransi dan radikalisme. https://t.co/JX5eOMTbhs,1834789028593647932,https://pbs.twimg.com/media/GXZ64RqboAALQvH.jpg,,in,"Toba Samosir, Sumatera Utara",0,2,1,https://x.com/orw7/status/1834789028593647932,404976196,orw7
1833345658386002069,Tue Sep 10 03:24:01 +0000 2024,41,Jalan Mulus Kabinet Gemuk Prabowo-Gibran Baleg DPR dan pemerintah menyepakati jumlah kementerian di kabinet tak dibatasi. Presiden dapat memperbanyak jumlah kementerian sesuai dengan kebutuhan. #korantempodigital #KoranTempo https://t.co/Y7NzV7mXSc,1833345658386002069,https://pbs.twimg.com/media/GXFaDR0bsAAOUG_.jpg,,in,Indonesia,1,10,35,https://x.com/korantempo/status/1833345658386002069,20963426,korantempo
1834501923858514344,Fri Sep 13 07:58:36 +0000 2024,8,Heboh soal Akun Fufufafa TKN Tuding Ada yang Adu Domba Prabowo dengan Jokowi-Gibran https://t.co/peuVRWxMMb https://t.co/huuuuepc2E,1834501923858514344,https://pbs.twimg.com/media/GXV1x2LbsAADhDp.jpg,,in,Jakarta,9,29,4,https://x.com/kompascom/status/1834501923858514344,23343960,kompascom
1834399960634380792,Fri Sep 13 01:13:26 +0000 2024,1900, Fufufafa batal dilantik karena fufufafa. Ocehan2 Fufufafa tentang Pak Prabowo itu akan mempengaruhi suasana psikologis Pak Prabowo dan Gerindra. Perkawinan politik Prabowo Gibran akan dikaji ulang. (RG) #FafafufuBocilPsikopat #FafafufuBocilPsikopat https://t.co/UfGrbwCCu2,1834399960634380792,https://pbs.twimg.com/ext_tw_video_thumb/1834399857429413888/pu/img/Sdw2TSyhitpsYauE.jpg,,in,,12,39,758,https://x.com/MichelAdam7__/status/1834399960634380792,1647311678160384007,MichelAdam7__
1833375698364600329,Tue Sep 10 05:23:23 +0000 2024,735, Gak perlu pilpres ulang. Prabowo silakan dilantik tanpa Gibran. MK 90 itu cacat hukum. Wapres pengganti Gibran bisa dilantik menyusul. (IBHRS) Ijazah SMA-nya juga gak ada kan? Gak memenuhi syarat Cc @mprgoid @DPR_RI #SkandalFufufafa #SkandalFufufafa https://t.co/uqroQOHum0,1833375698364600329,https://pbs.twimg.com/ext_tw_video_thumb/1833375661219844096/pu/img/q8GT2S3-rM352xN7.jpg,,in,,9,35,340,https://x.com/MichelAdam7__/status/1833375698364600329,1647311678160384007,MichelAdam7__
1800111304264560973,Mon Jun 10 10:22:34 +0000 2024,7719,Rencananya upacara 17-annya bakal ada di 2 tempat: Jakarta sama IKN. Yang di IKN ada Jokowi sama Prabowo di Jakarta ada Pak Ma aruf sama Gibran. Nanti yg ikut upacara di IKN engga akan nginep jadi nanti PP (Pulang Pergi; dateng-upacara-pulang). Gokil. https://t.co/1oA3uIkGMz,1800111304264560973,https://pbs.twimg.com/media/GPtHr9sbUAAIa5U.jpg,,in,Kutub Selatan,671,545,1153,https://x.com/timpenguinnas/status/1800111304264560973,1457753196269473793,timpenguinnas
1833767164391883014,Wed Sep 11 07:18:56 +0000 2024,23,Badan Legislasi DPR dan pemerintah sepakat jumlah kementerian tak dibatasi. Presiden bisa memperbanyak kementerian sesuai kebutuhan. Akan menjadi beban anggaran. #KoranTempo #tempo #kabinet #gemuk #Prabowo #Gibran https://t.co/CSegiV1d7o,1833767164391883014,https://pbs.twimg.com/media/GXLZUYPbAAAx-5y.jpg,,in,Indonesia,0,7,18,https://x.com/korantempo/status/1833767164391883014,20963426,korantempo
1833396351935386106,Tue Sep 10 06:45:27 +0000 2024,127,Modal penemuan akun Fufufafa di Kaskus digunakan utk adu domba pak Prabowo dg Gibran agar pecah kongsi. Emang bisa Pak Prabowo terpengaruh dg isu receh macam begitu ? Nggaklah Pak Prabowo itu seorang negarawan tak akan terpengaruh hal2 remeh temeh. _ https://t.co/yg1GhFXFDx,1833396351935386106,https://pbs.twimg.com/ext_tw_video_thumb/1833396197756895232/pu/img/wfvkZdlTkBbeNEIi.jpg,,in,Home ,20,275,31,https://x.com/Minietweets_/status/1833396351935386106,1331503267814072320,Minietweets_
1833824848457437438,Wed Sep 11 11:08:09 +0000 2024,5,Kepala Badan Gizi Nasional Dadan Hindayana membantah isu yang beredar terkait adanya rencana pemerintah menggunakan susu ikan sebagai pengganti susu sapi dalam program Makan Bergizi Gratis atau MBG. #prabowo #gibran #prabowogibran #makanbergizigratis #mbg #programprioritas #susu https://t.co/76mQXvMojT,1833824848457437438,https://pbs.twimg.com/media/GXMN1r5bYAAq4qO.jpg,,in,"DKI Jakarta, Indonesia",0,0,1,https://x.com/dekade_08/status/1833824848457437438,1576913175227748352,dekade_08
1834421492073005148,Fri Sep 13 02:39:00 +0000 2024,3,Menyala Sistum kebanggaan TIDAR @rahayusaraswati #praboow #prabowogibran #gerindra #tidar #tunasindonesiaraya https://t.co/M9hJt5M7Q5,1834421492073005148,https://pbs.twimg.com/media/GXReuvabgAAhA3E.jpg,,in,Jakarta,0,0,2,https://x.com/tidar_pp/status/1834421492073005148,51948529,tidar_pp
1834011077505695948,Wed Sep 11 23:28:09 +0000 2024,292,Buzzer2 01 stress Anis kalah dan sekarang gak bisa nyagub lalu menebar isu lg ttg keluarga Jokowi kl ini Gibran diserang diadu domba dg Prabowo di dukung pendukung 03 dan buzzernya. Dikiranya mrk akn berhasil menggunakan postingan2 th 2013-2019 utk adu domba 02 lanjotkeen https://t.co/5QWN3Qf4HK,1834011077505695948,https://pbs.twimg.com/media/GXO3WvBbgAASE5d.jpg,,in,,15,347,54,https://x.com/mas_veel/status/1834011077505695948,1709123175450288128,mas_veel
1834798483662160016,Sat Sep 14 03:37:02 +0000 2024,1815,Rumor Akun Fufufafa merupakan Upaya terakhir membenturkan Jokowi dengan Prabowo melalui Gibran tapi sayang tidak ngefek Samsek Prabowo Bentar lagi dilantik mending sudahi saja kawan kesehatan jiwamu lebih penting https://t.co/w0P4k5f4H1,1834798483662160016,https://pbs.twimg.com/ext_tw_video_thumb/1833133155529965568/pu/img/FhVGNw9umIDDrU3k.jpg,,in,Indonesia,312,1333,239,https://x.com/Heraloebss/status/1834798483662160016,1251824880967774208,Heraloebss
1834801150094459373,Sat Sep 14 03:47:37 +0000 2024,2,Selain jago joged gemoy p'@prabowo juga lumayan bisa nyanyi lho. Beliaupun penyabar. Keluarga partai &amp; anak kandungnya dihina @gibran_tweet alias sifu2fa2 pun dia mingkem. Gilee beneerr.. jabatan telah mampu merubah singa menjadi tikus got! https://t.co/C1lM6ILBFb,1834801150094459373,https://pbs.twimg.com/ext_tw_video_thumb/1834801054141259776/pu/img/SJa6wv3J2QxCxDg2.jpg,,in,"Bermuda Dunes, CA",0,1,1,https://x.com/JuwitaMalam13/status/1834801150094459373,2312220554,JuwitaMalam13
1777865771210965081,Wed Apr 10 01:06:45 +0000 2024,613,REFLY HARUN: SUARA PRABOWO SEBELUM GIBRAN DICALONKAN ELEKTABILITASNYA HANYA 24 % KETIKA GIBRAN DICALONKAN 25 OKTOBER 2023 Bagaimana dalam waktu 4 bulan bisa mendapatkan kenaikan 30% lebih. Berapa kali Prabowo-Gibran berkampanye? Jarang datang tapi ada faktor lain yg MENDUKUNG‼️ https://t.co/wXelpKDvvv,1777865771210965081,https://pbs.twimg.com/ext_tw_video_thumb/1777865728512921600/pu/img/5-lDPx6hGfThROrw.jpg,,in,,10,41,313,https://x.com/Boediantar4/status/1777865771210965081,1383750727575605257,Boediantar4
1834299420156067921,Thu Sep 12 18:33:56 +0000 2024,3,Jokowi: wo fufufafa Prabowo: wi fufufafa Gibran: Pak udah ngakak aku Kok bisa anak abah &amp;u16 mikir fitnah isu fufufafa ini bikin perang Gibran vs Prabowo g heran kalah mulu Padahal kurang parah gmn dolo wowo nyerang Jokowi dimasa lalu? Sampai gebrak2 meja pula wkwk https://t.co/pGFlDVARpe,1834299420156067921,https://pbs.twimg.com/media/GXS9mhCbQAAiavI.jpg,,in,,0,0,1,https://x.com/tekarok007/status/1834299420156067921,1184695438365974528,tekarok007
